customerID,Segment,ChurnProb,CLV,InterventionScore,RFM_Score,Contract,tenure,MonthlyCharges
3990-QYKBE,Low Priority,64.18,15.29,35.37,11,Month-to-month,37,92.5
0407-BDJKB,Low Priority,65.44,14.98,35.33,13,Month-to-month,60,95.75
9820-RMCQV,Low Priority,30.96,31.62,35.29,7,Month-to-month,11,48.55
6538-POCHL,Low Priority,58.09,16.86,35.29,9,Month-to-month,33,79.0
5419-KLXBN,Low Priority,62.93,15.55,35.27,10,Month-to-month,25,89.15
3441-CGZJH,Champions,14.26,102.97,35.27,11,One year,43,60.4
5060-TQUQN,Low Priority,60.43,16.19,35.26,11,Month-to-month,30,83.55
9074-KGVOX,Champions,11.19,87.4,35.26,9,Month-to-month,50,39.45
6844-DZKRF,Low Priority,33.46,29.22,35.24,5,Month-to-month,2,50.2
8932-CZHRQ,Low Priority,34.85,42.04,35.2,13,One year,68,76.75
4565-EVZMJ,Champions,6.55,223.81,35.2,11,One year,47,58.9
0799-DDIHE,Stable,27.62,35.33,35.17,6,Month-to-month,15,46.3
2860-RANUS,Low Priority,61.59,15.84,35.16,9,Month-to-month,20,85.8
9692-TUSXH,Low Priority,65.73,14.84,35.15,11,Month-to-month,18,96.05
5120-ZBLAI,Champions,1.58,927.3,35.14,11,One year,50,75.7
0002-ORFBO,Champions,23.07,63.35,35.11,9,One year,9,65.6
1871-MOWRM,Low Priority,59.28,16.43,35.1,9,Month-to-month,12,80.85
9432-VOFYX,Low Priority,53.48,18.19,35.07,7,Month-to-month,17,70.8
7753-USQYQ,Champions,2.97,491.26,35.07,11,One year,55,64.2
1205-WNWPJ,Low Priority,44.51,21.85,35.05,8,Month-to-month,7,59.5
3647-GMGDH,Low Priority,65.39,14.85,35.0,12,Month-to-month,22,94.7
3345-PBBFH,Low Priority,33.05,29.38,34.99,6,Month-to-month,8,49.55
2190-BCXEC,Low Priority,58.39,16.62,34.98,9,Month-to-month,40,78.85
1689-YQBYY,Low Priority,57.16,16.97,34.97,8,Month-to-month,12,76.6
5630-IXDXV,Low Priority,69.22,14.02,34.97,14,Month-to-month,47,106.35
1229-RCALF,Champions,0.61,2369.63,34.94,15,One year,64,115.0
5844-QVTAT,Champions,6.56,221.45,34.93,8,One year,33,58.45
0654-HMSHN,Low Priority,68.68,14.11,34.93,13,Month-to-month,21,104.4
3904-UKFRE,Low Priority,59.12,16.39,34.92,8,Month-to-month,4,80.1
3995-WFCSM,Low Priority,45.99,21.06,34.91,7,Month-to-month,2,60.85
5399-ZIMKF,Low Priority,56.1,17.27,34.91,6,Month-to-month,5,74.65
3621-CHYVB,Champions,1.6,605.58,34.9,10,Month-to-month,57,49.9
3021-VLNRJ,Champions,1.91,759.66,34.85,11,One year,50,70.8
5701-ZIKJE,Low Priority,34.73,27.83,34.84,6,Month-to-month,13,50.55
6583-KQJLK,Low Priority,65.54,14.74,34.82,11,Month-to-month,15,94.65
7159-FVYPK,Low Priority,52.73,18.3,34.79,8,Month-to-month,3,69.15
1596-BBVTG,Low Priority,56.71,17.0,34.76,8,Month-to-month,35,75.35
6202-DYYFX,Champions,1.51,959.33,34.75,8,One year,22,76.0
7074-STDCN,Champions,17.06,56.46,34.72,7,Month-to-month,39,40.6
2302-ANTDP,Low Priority,72.35,13.31,34.71,14,Month-to-month,48,117.45
6933-VLYFX,Champions,4.37,330.51,34.71,10,One year,31,59.95
9127-QRZMH,Champions,4.41,327.49,34.68,11,One year,44,59.85
9720-JJJOR,Champions,16.07,89.81,34.68,10,One year,41,60.3
7133-VBDCG,Low Priority,59.3,16.22,34.66,10,Month-to-month,25,79.85
5153-RTHKF,Low Priority,61.95,15.52,34.65,10,Month-to-month,34,85.35
2480-EJWYP,Low Priority,50.1,28.74,34.6,13,One year,58,97.8
9357-UJRUN,Champions,12.09,119.11,34.59,9,One year,24,58.35
0742-MOABM,Low Priority,34.55,27.77,34.58,5,Month-to-month,4,50.05
3808-HFKDE,Stable,25.55,37.54,34.57,5,Month-to-month,20,44.35
5989-OMNJE,Champions,7.44,193.32,34.56,9,One year,24,57.6
9249-FXSCK,Low Priority,56.27,25.56,34.56,14,One year,52,111.25
5222-IMUKT,Low Priority,64.47,14.86,34.54,10,Month-to-month,32,91.05
5203-XEHAX,Champions,2.69,533.03,34.46,10,One year,34,64.35
4132-POCZS,Champions,16.0,59.74,34.45,9,Month-to-month,52,39.9
4393-GEADV,Champions,7.62,376.01,34.44,15,Two year,70,114.75
6445-TNRXS,Champions,7.93,361.54,34.44,15,Two year,68,114.7
0585-EGDDA,Low Priority,59.64,16.02,34.43,10,Month-to-month,40,80.0
1591-NFNLQ,Low Priority,59.65,16.01,34.42,11,Month-to-month,51,80.0
7979-CORPM,Low Priority,64.43,14.81,34.38,10,Month-to-month,24,90.55
6815-ABQFQ,Low Priority,54.87,26.07,34.37,14,One year,56,107.25
6064-PUPMC,Champions,8.56,167.07,34.36,8,One year,23,57.2
2924-KHUVI,Low Priority,51.85,27.57,34.35,13,One year,56,100.55
4942-VZZOM,Champions,2.34,610.87,34.34,12,One year,64,66.15
9526-JAWYF,Low Priority,64.17,14.85,34.34,11,Month-to-month,26,89.8
1548-ARAGG,Low Priority,44.71,21.3,34.33,7,Month-to-month,4,58.5
0233-FTHAV,Champions,1.29,1103.05,34.27,11,One year,60,79.2
0396-YCHWO,Low Priority,66.38,14.32,34.25,12,Month-to-month,36,95.4
3810-DVDQQ,Champions,4.61,618.79,34.24,15,Two year,72,117.6
0082-OQIQY,Low Priority,65.96,14.4,34.24,11,Month-to-month,29,94.2
6789-HJBWG,Low Priority,34.36,27.64,34.23,6,Month-to-month,12,49.4
6173-GOLSU,Low Priority,66.15,14.35,34.21,14,Month-to-month,67,94.65
5461-QKNTN,Low Priority,66.02,14.38,34.21,13,Month-to-month,43,94.3
0374-AACSZ,Low Priority,35.5,26.7,34.17,5,Month-to-month,1,50.15
0327-WFZSY,Low Priority,51.85,27.42,34.16,13,One year,39,100.0
7663-CUXZB,Champions,8.99,316.08,34.15,14,Two year,59,113.75
0431-APWVY,Low Priority,46.49,30.56,34.14,10,One year,28,90.1
0701-RFGFI,Low Priority,66.49,14.25,34.14,12,Month-to-month,49,95.4
9190-MFJLN,Low Priority,66.67,14.21,34.14,11,Month-to-month,19,95.9
8095-WANWK,Stable,28.17,33.62,34.13,5,Month-to-month,10,45.25
9591-YVTEB,Stable,27.51,34.42,34.12,9,Month-to-month,55,44.85
4445-KWOKW,Champions,17.62,80.54,34.1,10,One year,42,60.15
4560-WQAQW,Champions,1.97,721.76,34.1,11,One year,59,68.7
7064-FRRSW,Low Priority,51.45,27.58,34.1,13,One year,48,99.0
0422-UXFAP,Low Priority,51.38,27.62,34.09,14,One year,51,98.85
9699-UBQFS,Low Priority,66.25,14.26,34.06,13,Month-to-month,43,94.5
2468-SJFLM,Low Priority,57.03,16.55,34.02,6,Month-to-month,1,74.3
8869-TORSS,Champions,18.27,77.47,34.0,11,One year,48,60.35
0074-HDKDG,Champions,3.14,451.01,33.98,9,One year,25,61.6
2325-NBPZG,Low Priority,57.24,16.47,33.97,7,Month-to-month,3,74.55
7041-TXQJH,Stable,18.31,51.45,33.96,7,Month-to-month,37,40.2
5575-GNVDE,Champions,6.26,225.63,33.96,8,One year,34,56.95
3795-CAWEX,Champions,4.63,610.95,33.95,15,Two year,70,116.55
9754-CLVZW,Champions,14.55,64.75,33.95,8,Month-to-month,26,38.85
0112-QAWRZ,Low Priority,64.98,14.49,33.95,10,Month-to-month,16,90.8
7623-TRNQN,Low Priority,35.62,26.44,33.94,6,Month-to-month,1,49.9
8818-DOPVL,Low Priority,69.61,13.52,33.91,14,Month-to-month,46,104.45
3173-NVMPX,Low Priority,42.21,22.27,33.88,7,Month-to-month,9,55.3
0980-PVMRC,Low Priority,37.01,25.39,33.87,8,Month-to-month,40,50.85
3352-ALMCK,Low Priority,69.13,13.59,33.86,13,Month-to-month,40,102.65
1544-JJMYL,Champions,1.85,759.99,33.85,10,One year,27,69.35
8399-YNDCH,Low Priority,46.95,20.0,33.85,9,Month-to-month,21,60.05
7929-SKFGK,Champions,5.61,502.61,33.85,15,Two year,70,114.3
2725-IWWBA,Champions,5.93,237.4,33.83,10,One year,46,56.9
1264-FUHCX,Champions,8.72,161.42,33.81,10,One year,49,56.3
5778-BVOFB,Low Priority,46.5,20.17,33.81,8,Month-to-month,9,59.5
8680-CGLTP,Champions,4.13,340.33,33.78,9,One year,29,58.75
7711-YIJWC,Champions,1.05,1337.64,33.77,14,One year,61,84.9
7854-EDSSA,Low Priority,46.14,20.3,33.75,10,Month-to-month,22,59.0
8644-XYTSV,Stable,18.81,49.77,33.75,8,Month-to-month,42,40.15
3427-GGZZI,Low Priority,64.53,14.51,33.74,10,Month-to-month,19,89.1
3055-VTCGS,Champions,4.21,333.85,33.74,10,One year,63,58.55
8749-JMNKX,Low Priority,66.34,14.1,33.72,12,Month-to-month,51,93.8
8109-YUOHE,Champions,8.37,167.55,33.7,7,One year,17,56.1
7629-WIXZF,Champions,17.0,82.49,33.7,8,One year,7,59.1
7508-KBIMB,Champions,9.82,142.79,33.7,8,One year,24,56.25
2639-UGMAZ,Champions,10.85,129.27,33.69,10,One year,71,56.45
4549-ZDQYY,Champions,4.52,310.25,33.67,9,One year,52,57.95
9839-ETQOE,Stable,19.94,46.78,33.61,9,Month-to-month,43,40.45
7995-ZHHNZ,Champions,7.02,199.2,33.61,9,One year,42,56.1
8272-ONJLV,Low Priority,50.48,27.71,33.61,10,One year,12,95.7
3597-MVHJT,Low Priority,67.09,13.9,33.6,11,Month-to-month,27,95.6
0929-HYQEW,Low Priority,36.67,25.4,33.57,5,Month-to-month,3,50.15
1091-SOZGA,Low Priority,52.63,26.53,33.55,13,One year,56,99.8
2237-ZFSMY,Low Priority,50.49,27.65,33.54,12,One year,39,95.55
8099-MZPUJ,Champions,9.38,297.46,33.53,14,Two year,48,111.8
6047-SUHPR,Champions,18.74,74.46,33.53,10,One year,39,59.8
2368-GAKKQ,Champions,12.89,216.46,33.51,15,Two year,70,113.65
8984-HPEMB,Champions,3.61,772.25,33.49,15,Two year,71,118.65
4307-KTUMW,Low Priority,66.6,13.95,33.49,12,Month-to-month,53,93.9
0260-ZDLGK,Low Priority,56.89,16.33,33.49,9,Month-to-month,9,72.9
1557-EMYVT,Champions,14.66,190.08,33.48,14,Two year,43,115.05
9796-BPKIW,Low Priority,55.06,16.87,33.48,7,Month-to-month,8,69.95
4522-AKYLR,Low Priority,42.39,21.91,33.47,7,Month-to-month,13,54.8
0661-WCQNQ,Champions,5.98,232.98,33.46,8,One year,22,56.25
3800-LYTRK,Champions,8.16,170.73,33.46,7,One year,14,55.7
3370-GQEAL,Low Priority,63.32,14.66,33.45,10,Month-to-month,30,85.45
3627-FHKBK,Low Priority,58.35,15.9,33.43,6,Month-to-month,1,75.3
2581-VKIRT,Champions,2.18,638.27,33.4,11,One year,59,65.5
2292-XQWSV,Champions,19.97,69.61,33.39,10,One year,40,60.3
9210-IAHGH,Low Priority,55.72,16.62,33.37,9,Month-to-month,7,70.75
6351-SCJKT,Stable,22.6,40.96,33.37,6,Month-to-month,3,41.35
6784-XYJAE,Champions,6.61,209.91,33.36,8,One year,36,55.8
4080-OGPJL,Low Priority,56.02,16.51,33.34,9,Month-to-month,8,71.15
6849-OYAMU,Low Priority,53.03,26.16,33.33,11,One year,19,100.0
8058-DMYRU,Low Priority,65.35,14.14,33.31,11,Month-to-month,54,90.05
6993-YGFJV,Champions,12.64,218.99,33.24,15,Two year,69,112.55
7055-JCGNI,Champions,5.81,476.02,33.24,15,Two year,70,111.95
3396-DKDEL,Champions,4.26,649.06,33.23,15,Two year,70,115.15
8261-GWDBQ,Champions,3.99,692.68,33.22,14,Two year,60,116.05
9512-UIBFX,Low Priority,67.32,13.69,33.21,10,Month-to-month,18,95.15
9330-VOFSZ,Champions,7.18,385.15,33.21,14,Two year,60,110.8
5724-BIDBU,Champions,7.49,184.59,33.21,9,One year,49,55.35
4553-DVPZG,Low Priority,69.35,13.28,33.19,14,Month-to-month,62,101.35
9108-EJFJP,Low Priority,41.62,22.09,33.14,6,Month-to-month,1,53.55
6993-YCOBK,Champions,9.77,282.21,33.14,14,Two year,60,110.6
5795-KTGUD,Champions,10.38,265.79,33.13,15,Two year,68,110.8
0864-FVJNJ,Champions,0.57,2403.46,33.11,15,One year,64,113.35
1936-UAFEH,Champions,9.08,303.51,33.09,15,Two year,68,110.25
8597-CTXVJ,Champions,2.16,635.92,33.07,13,One year,70,64.95
5153-LXKDT,Champions,7.32,375.76,33.05,15,Two year,68,110.2
3205-MXZRA,Champions,3.27,420.13,33.04,9,One year,26,59.45
6416-JNVRK,Champions,11.83,116.25,33.04,8,One year,46,55.65
4636-OLWOE,Champions,2.84,484.16,33.03,11,One year,54,61.0
0023-XUOPT,Low Priority,67.13,13.65,33.03,11,Month-to-month,13,94.1
7746-QYVCO,Champions,12.58,109.16,33.0,7,One year,16,55.85
1169-SAOCL,Low Priority,56.44,24.33,33.0,14,One year,49,106.65
0939-YAPAF,Low Priority,69.19,13.23,32.99,12,Month-to-month,35,100.25
9739-JLPQJ,Champions,3.49,786.76,32.99,15,Two year,72,117.5
9097-ZUBYC,Low Priority,36.08,25.35,32.96,6,Month-to-month,14,48.8
3104-OWCGK,Low Priority,48.89,28.04,32.94,11,One year,60,90.95
9577-WJVCQ,Champions,1.08,842.94,32.92,10,Month-to-month,68,54.45
6421-SZVEM,Low Priority,43.83,31.26,32.92,10,One year,28,82.85
5387-ASZNZ,Champions,2.27,604.06,32.89,12,One year,66,63.85
8456-QDAVC,Low Priority,60.84,14.99,32.87,8,Month-to-month,19,78.7
6771-XWBDM,Low Priority,70.59,12.91,32.84,14,Month-to-month,57,104.5
2107-FBPTK,Low Priority,70.47,12.93,32.84,13,Month-to-month,30,104.1
3336-JORSO,Low Priority,72.19,12.62,32.83,13,Month-to-month,33,110.45
2363-BJLSL,Champions,0.51,1787.81,32.79,14,Month-to-month,62,80.4
3612-YUNGG,Champions,9.04,301.78,32.78,15,Two year,64,109.2
1877-HKBQX,Champions,8.99,151.68,32.78,7,One year,11,54.6
2188-SXWVT,Champions,6.15,221.83,32.76,8,One year,34,55.0
6907-FLBER,Low Priority,43.18,21.03,32.73,6,Month-to-month,1,54.3
1891-QRQSA,Champions,4.94,551.15,32.72,15,Two year,64,111.6
6297-NOOPG,Champions,12.23,222.67,32.72,15,Two year,70,110.5
1042-HFUCW,Champions,6.55,207.99,32.72,8,One year,25,54.75
5375-XLDOF,Champions,16.71,162.92,32.7,15,Two year,69,114.35
9405-GPBBG,Champions,5.54,491.59,32.7,15,Two year,64,110.5
3890-RTCMS,Low Priority,37.51,24.18,32.69,6,Month-to-month,16,49.45
3567-PQTSO,Low Priority,56.28,24.17,32.68,14,One year,53,105.25
6941-KXRRV,Champions,19.9,68.31,32.67,10,One year,48,58.95
9695-IDRZR,Champions,3.53,770.52,32.67,13,Two year,34,116.15
2599-CIPQE,Champions,10.49,259.19,32.66,15,Two year,71,109.3
9473-CBZOP,Champions,3.2,424.98,32.66,10,One year,28,59.0
2323-ARSVR,Champions,13.36,203.44,32.64,15,Two year,67,111.05
0106-UGRDO,Champions,3.53,768.85,32.63,15,Two year,69,116.0
1488-PBLJN,Champions,3.38,804.65,32.63,15,Two year,72,116.85
9314-QDMDW,Champions,23.46,57.89,32.63,8,One year,11,61.25
3422-WJOYD,Champions,7.62,178.29,32.62,8,One year,28,54.35
3354-OADJP,Champions,8.42,161.04,32.59,7,One year,8,54.25
4806-DXQCE,Champions,16.4,165.43,32.59,15,Two year,70,113.65
8791-GFXLZ,Low Priority,37.19,24.31,32.58,6,Month-to-month,12,49.05
8041-TMEID,Champions,8.21,330.41,32.58,15,Two year,63,108.5
4778-IZARL,Champions,12.43,218.14,32.56,15,Two year,63,110.1
3566-VVORZ,Low Priority,32.81,27.5,32.52,6,Month-to-month,12,45.9
6733-LRIZX,Champions,10.75,251.83,32.52,13,Two year,35,108.95
8409-WQJUX,Champions,9.51,142.22,32.5,9,One year,25,54.2
5271-YNWVR,Champions,4.1,659.42,32.5,15,Two year,68,113.15
0657-DOGUM,Champions,2.71,499.36,32.5,11,One year,48,60.6
4627-MIHJH,Champions,12.95,208.93,32.5,15,Two year,69,110.25
7410-KTVFV,Low Priority,38.04,23.69,32.48,6,Month-to-month,18,49.55
9705-ZJBCG,Champions,9.37,144.3,32.48,7,One year,13,54.15
3489-VSFRD,Champions,22.44,60.23,32.47,11,One year,56,60.25
5944-UGLLK,Champions,12.45,108.59,32.47,10,One year,53,54.9
6904-JLBGY,Champions,3.2,845.72,32.47,15,Two year,72,117.35
2632-IVXVF,Champions,4.51,599.04,32.46,15,Two year,68,111.75
5196-WPYOW,Champions,2.81,479.97,32.45,12,One year,67,60.05
6918-UMQCG,Low Priority,62.07,14.51,32.45,7,Month-to-month,5,80.2
7989-AWGEH,Stable,20.32,44.29,32.44,8,Month-to-month,49,39.2
9779-DPNEJ,Low Priority,62.1,14.48,32.41,9,Month-to-month,22,80.15
6576-FBXOJ,Champions,11.88,113.57,32.41,8,One year,17,54.6
8182-PNAGI,Low Priority,39.07,23.01,32.41,7,Month-to-month,12,50.25
8091-TTVAX,Low Priority,54.54,24.71,32.38,13,One year,58,100.35
9987-LUTYD,Champions,13.53,99.6,32.38,7,One year,13,55.15
1099-BTKWT,Champions,11.44,117.73,32.37,11,One year,68,54.4
0125-LZQXK,Low Priority,70.13,12.8,32.35,11,Month-to-month,15,101.35
2195-VVRJF,Low Priority,48.5,18.51,32.35,8,Month-to-month,18,59.1
8734-DKSTZ,Low Priority,64.75,13.86,32.34,9,Month-to-month,10,85.95
1891-UAWWU,Low Priority,66.65,13.46,32.33,10,Month-to-month,20,90.8
2055-BFOCC,Champions,0.98,1379.54,32.33,14,One year,63,84.0
0596-BQCEQ,Low Priority,69.79,12.85,32.32,14,Month-to-month,62,100.15
3870-SPZSI,Champions,3.95,681.69,32.31,15,Two year,70,113.05
9200-NLNPD,Champions,6.52,206.04,32.29,10,One year,56,54.05
5236-PERKL,Champions,16.71,160.91,32.29,14,Two year,57,112.95
3340-QBBFM,Champions,6.29,213.55,32.27,8,One year,36,54.1
7519-JTWQH,Champions,14.24,188.66,32.26,15,Two year,69,110.5
9866-QEVEE,Low Priority,64.86,13.8,32.26,9,Month-to-month,19,86.0
9060-HJJRW,Champions,16.67,80.53,32.26,9,One year,51,56.4
1177-XZBJL,Champions,2.06,651.4,32.24,12,One year,53,64.15
1960-UYCNN,Low Priority,68.33,13.09,32.23,11,Month-to-month,10,95.25
5057-LCOUI,Low Priority,40.08,22.3,32.21,8,Month-to-month,39,50.75
7746-AWNQW,Champions,8.0,111.64,32.2,8,Month-to-month,28,35.75
0397-GZBBC,Low Priority,67.88,13.16,32.2,12,Month-to-month,59,93.85
1898-JSNDC,Champions,20.72,64.66,32.19,8,One year,39,58.6
9931-DCEZH,Champions,5.43,246.59,32.15,8,One year,28,54.4
2027-DNKIV,Champions,2.99,447.02,32.13,9,One year,37,58.75
4741-WWJQZ,Low Priority,62.44,14.28,32.12,8,Month-to-month,2,80.15
5228-EXCET,Low Priority,62.77,14.19,32.11,8,Month-to-month,13,80.85
1471-GIQKQ,Low Priority,39.29,22.67,32.1,6,Month-to-month,1,49.95
8819-IMISP,Low Priority,62.63,14.21,32.08,10,Month-to-month,31,80.45
8108-UXRQN,Low Priority,40.09,22.2,32.08,7,Month-to-month,11,50.55
5062-CJJKH,Champions,6.61,201.89,32.07,8,One year,25,53.65
3729-OWRVL,Champions,14.82,180.17,32.07,15,Two year,65,110.35
7351-MHQVU,Low Priority,40.63,21.88,32.05,7,Month-to-month,6,50.95
6394-MFYNG,Low Priority,72.09,12.33,32.04,14,Month-to-month,48,107.4
4598-ZADCK,Champions,10.42,127.99,32.04,10,One year,53,53.6
4950-BDEUX,Low Priority,38.5,23.08,32.02,8,Month-to-month,35,49.2
6692-YQHXC,Low Priority,57.04,15.58,32.02,7,Month-to-month,16,69.95
4119-ZYPZY,Champions,9.6,277.5,32.01,15,Two year,71,106.8
6833-JMZYP,Low Priority,68.13,13.03,32.0,10,Month-to-month,15,94.0
0376-YMCJC,Low Priority,66.94,13.26,31.99,10,Month-to-month,23,90.6
9894-QMIMJ,Champions,4.04,329.65,31.99,8,One year,23,55.8
0953-LGOVU,Champions,7.6,116.63,31.96,6,Month-to-month,12,35.5
8668-KNZTI,Champions,11.53,115.41,31.96,9,One year,52,53.75
5599-HVLTW,Low Priority,62.75,14.12,31.94,9,Month-to-month,14,80.35
9788-HNGUT,Champions,2.97,894.64,31.94,15,Two year,72,116.95
6365-MTGZX,Low Priority,68.86,12.87,31.93,11,Month-to-month,24,96.0
8318-LCNBW,Champions,8.65,153.62,31.92,9,One year,35,53.15
5572-ZDXHY,Low Priority,64.53,13.73,31.92,10,Month-to-month,22,84.3
8107-RZLNV,Champions,8.66,306.74,31.92,15,Two year,72,106.3
3374-TTZTK,Champions,8.87,299.33,31.91,14,Two year,52,106.3
5855-EIBDE,Champions,10.26,258.71,31.9,14,Two year,49,106.65
5076-YVXCM,Low Priority,64.16,13.8,31.9,11,Month-to-month,51,83.4
5732-IKGQH,Low Priority,57.03,23.27,31.89,14,One year,52,104.45
7841-FCRQD,Champions,12.08,109.76,31.86,8,One year,33,53.75
7279-BUYWN,Low Priority,73.68,11.99,31.85,14,Month-to-month,41,113.2
3096-YXENJ,Champions,5.5,481.92,31.84,15,Two year,65,107.65
0634-SZPQA,Low Priority,66.89,13.21,31.84,10,Month-to-month,23,90.05
6933-FHBZC,Champions,17.47,75.8,31.82,8,One year,26,56.05
8079-XRJRS,Low Priority,50.03,26.45,31.8,14,One year,65,89.75
2208-UGTGR,Low Priority,69.82,12.64,31.8,13,Month-to-month,56,98.6
5879-SESNB,Low Priority,60.4,14.6,31.78,7,Month-to-month,11,75.25
9163-GHAYE,Low Priority,38.52,22.89,31.78,6,Month-to-month,15,48.85
9633-DENPU,Low Priority,48.98,18.0,31.78,9,Month-to-month,47,58.6
4608-LCIMN,Low Priority,32.56,27.06,31.74,6,Month-to-month,8,44.65
1319-YLZJG,Low Priority,64.86,13.58,31.73,10,Month-to-month,12,84.6
2087-QAREY,Low Priority,45.36,19.41,31.73,8,Month-to-month,22,54.7
0743-HRVFF,Champions,17.98,73.44,31.72,10,One year,51,56.15
7901-IIDQV,Champions,4.49,293.83,31.7,8,One year,24,54.6
5895-QSXOD,Low Priority,57.57,15.27,31.68,7,Month-to-month,9,70.05
1307-ATKGB,Low Priority,66.88,13.14,31.67,11,Month-to-month,24,89.55
8707-HOEDG,Champions,4.1,642.44,31.65,15,Two year,70,110.2
6994-ORCWG,Champions,14.37,91.69,31.65,7,One year,14,54.25
4026-SKKHW,Low Priority,40.56,21.65,31.64,5,Month-to-month,3,50.25
4378-MYPGO,Champions,8.15,322.97,31.61,15,Two year,68,105.25
2511-MORQY,Champions,4.17,315.78,31.6,9,One year,50,54.9
8706-HRADD,Low Priority,31.08,28.21,31.6,8,Month-to-month,21,43.55
2419-FSORS,Champions,14.6,179.92,31.56,15,Two year,72,108.4
9031-ZVQPT,Champions,14.37,182.88,31.56,15,Two year,72,108.2
5574-NXZIU,Champions,15.51,169.36,31.55,15,Two year,63,109.2
8777-MBMTS,Champions,11.05,237.68,31.55,15,Two year,65,105.85
3703-KBKZP,Low Priority,60.29,14.51,31.52,7,Month-to-month,16,74.45
4578-PHJYZ,Champions,1.52,864.68,31.49,11,One year,52,68.75
3472-OAOOR,Champions,8.87,98.45,31.48,6,Month-to-month,19,34.95
8981-FJGLA,Low Priority,62.19,14.04,31.47,8,Month-to-month,11,78.0
5161-UBZXI,Champions,12.35,212.08,31.47,15,Two year,69,106.35
8184-WMOFI,Champions,1.36,964.1,31.46,12,One year,62,71.4
5297-MDOIR,Champions,0.99,1321.0,31.46,12,One year,63,81.15
2446-ZKVAF,Low Priority,47.88,18.23,31.46,7,Month-to-month,18,56.8
2550-AEVRU,Champions,13.28,98.54,31.44,9,One year,57,53.45
6094-ZIVKX,Champions,4.22,309.29,31.39,10,One year,68,54.45
0871-URUWO,Low Priority,71.28,12.21,31.38,11,Month-to-month,13,102.25
2001-EWBQU,Champions,9.81,266.14,31.36,14,Two year,60,104.7
6837-HAEVO,Champions,10.7,243.79,31.35,15,Two year,69,105.0
9411-TPQQV,Champions,4.12,316.94,31.35,8,One year,40,54.55
6650-BWFRT,Champions,2.68,974.56,31.33,15,Two year,72,117.15
3597-YASZG,Champions,7.36,354.29,31.32,15,Two year,70,104.45
7208-PSIHR,Champions,8.89,293.16,31.31,15,Two year,70,104.3
6734-FQAJX,Champions,11.18,233.09,31.29,15,Two year,67,105.05
4925-LMHOK,Low Priority,49.79,17.43,31.28,8,Month-to-month,15,58.6
6586-PSJOX,Champions,17.66,73.71,31.28,7,One year,15,55.2
8996-ZROXE,Champions,4.8,271.3,31.28,9,One year,57,53.5
9281-PKKZE,Low Priority,32.47,26.73,31.28,8,Month-to-month,46,43.95
4831-EOBFE,Low Priority,69.08,12.56,31.27,12,Month-to-month,29,94.65
9093-FPDLG,Low Priority,68.92,12.59,31.27,10,Month-to-month,11,94.2
5360-LJCNJ,Champions,11.63,223.59,31.25,15,Two year,71,105.15
0401-WDBXM,Champions,5.59,465.61,31.25,15,Two year,72,105.55
6778-YSNIH,Low Priority,50.23,17.25,31.23,7,Month-to-month,2,59.0
8089-UZWLX,Champions,7.81,333.11,31.23,14,Two year,71,104.05
5543-QDCRY,Low Priority,47.92,18.07,31.21,5,Month-to-month,4,56.4
6048-UWKAL,Champions,5.57,466.3,31.2,15,Two year,69,105.4
0468-YRPXN,Low Priority,70.45,12.29,31.19,12,Month-to-month,29,98.8
7379-FNIUJ,Low Priority,70.88,12.21,31.18,10,Month-to-month,2,100.2
1685-VAYJF,Low Priority,34.66,24.96,31.18,6,Month-to-month,11,45.2
6050-FFXES,Champions,5.53,469.33,31.17,15,Two year,69,105.35
2141-RRYGO,Low Priority,57.39,15.07,31.17,8,Month-to-month,4,68.65
3162-KKZXO,Low Priority,56.17,23.1,31.17,14,One year,55,100.15
3197-NNYNB,Champions,11.97,216.79,31.17,15,Two year,65,105.1
6242-MBHPK,Low Priority,69.35,12.46,31.14,11,Month-to-month,23,95.1
4250-FDVOU,Low Priority,47.94,18.02,31.12,6,Month-to-month,6,56.25
2486-WYVVE,Low Priority,44.56,29.05,31.1,12,One year,31,79.3
5285-MVEHD,Low Priority,58.56,22.1,31.1,14,One year,56,105.6
1576-PFZIW,Champions,12.77,202.63,31.09,15,Two year,70,105.35
6497-TILVL,Low Priority,42.18,20.45,31.08,6,Month-to-month,7,50.7
2782-JEEBU,Stable,15.99,53.93,31.08,7,Month-to-month,21,36.0
8564-LDKFL,Low Priority,58.77,22.0,31.06,13,One year,40,106.0
1202-KKGFU,Low Priority,46.04,18.72,31.06,7,Month-to-month,12,54.2
3420-ZDBMA,Low Priority,59.22,14.55,31.06,6,Month-to-month,5,71.45
5071-FBJFS,Low Priority,41.83,20.57,31.01,5,Month-to-month,4,50.3
6616-AALSR,Champions,11.66,221.32,30.99,15,Two year,65,104.3
6260-ONULR,Low Priority,53.69,16.0,30.96,7,Month-to-month,1,62.8
8910-LEDAG,Low Priority,59.43,14.45,30.95,8,Month-to-month,34,71.55
5600-KTXFM,Low Priority,58.5,14.68,30.94,6,Month-to-month,2,69.95
5696-CEIQJ,Champions,9.41,273.72,30.93,15,Two year,67,103.15
4307-KWMXE,Stable,15.77,54.41,30.92,6,Month-to-month,10,35.75
3407-JMJQQ,Champions,17.55,146.62,30.92,15,Two year,71,109.0
2789-CZANW,Champions,3.44,747.43,30.9,15,Two year,64,110.3
